     1 1.00000E+00  1.00000E+00  1.00000E+00  1.00000E+00
     2 9.92402E-01  1.00907E+00  9.28611E-01  9.60312E-01
     3 9.85185E-01  1.02949E+00  8.78022E-01  9.24452E-01
     4 9.78669E-01  1.05491E+00  8.49114E-01  8.91924E-01
     5 9.73242E-01  1.08126E+00  8.41850E-01  8.62314E-01
     6 9.69285E-01  1.10619E+00  8.54957E-01  8.35280E-01
     7 9.67136E-01  1.12844E+00  8.86034E-01  8.10537E-01
     8 9.67058E-01  1.14750E+00  9.32030E-01  7.87844E-01
     9 9.69242E-01  1.16333E+00  9.89758E-01  7.67001E-01
    10 9.73864E-01  1.17621E+00  1.05615E+00  7.47835E-01
    11 9.80864E-01  1.18653E+00  1.12700E+00  7.30201E-01
    12 9.89944E-01  1.19462E+00  1.19636E+00  7.13973E-01
    13         NaN          NaN          NaN          NaN
    14         NaN          NaN          NaN          NaN
    15         NaN          NaN          NaN          NaN
    16         NaN          NaN          NaN          NaN
    17         NaN          NaN          NaN          NaN
    18         NaN          NaN          NaN          NaN
    19         NaN          NaN          NaN          NaN
    20         NaN          NaN          NaN          NaN
