 2.500000E-03  1.000000E+00  0.000000E+00  0.000000E+00  1.000000E+00
 7.500000E-03  1.000000E+00  0.000000E+00  0.000000E+00  1.000000E+00
 1.250000E-02  1.000000E+00  0.000000E+00  0.000000E+00  1.000000E+00
 1.750000E-02  1.000000E+00  0.000000E+00  0.000000E+00  1.000000E+00
 2.250000E-02  1.000000E+00  0.000000E+00  0.000000E+00  1.000000E+00
 2.750000E-02  1.000000E+00  0.000000E+00  0.000000E+00  1.000000E+00
 3.250000E-02  1.000000E+00  0.000000E+00  1.532428E-36  1.000000E+00
 3.750000E-02  9.978907E-01  2.494285E-03 -1.849686E-18  9.970512E-01
 4.250000E-02  9.847387E-01  1.816038E-02  2.405634E-17  9.787082E-01
 4.750000E-02  9.682685E-01  3.802294E-02 -5.179514E-19  9.558590E-01
 5.250000E-02  9.540503E-01  5.540208E-02  1.546684E-17  9.362542E-01
 5.750000E-02  9.426166E-01  6.953056E-02 -3.723872E-17  9.205736E-01
 6.250000E-02  9.329934E-01  8.152689E-02 -5.564787E-17  9.074361E-01
 6.750000E-02  9.242937E-01  9.245560E-02 -7.808212E-17  8.956071E-01
 7.250000E-02  9.160143E-01  1.029315E-01  5.619332E-18  8.843915E-01
 7.750000E-02  9.079266E-01  1.132376E-01 -1.526727E-17  8.734749E-01
 8.250000E-02  8.999429E-01  1.234832E-01  3.513125E-17  8.627370E-01
 8.750000E-02  8.920338E-01  1.337051E-01 -3.085906E-17  8.521369E-01
 9.250000E-02  8.841900E-01  1.439144E-01 -5.430389E-17  8.416617E-01
 9.750000E-02  8.764086E-01  1.541143E-01 -3.486934E-17  8.313065E-01
 1.025000E-01  8.686878E-01  1.643065E-01  1.477769E-17  8.210682E-01
 1.075000E-01  8.610262E-01  1.744923E-01 -3.299118E-17  8.109445E-01
 1.125000E-01  8.534224E-01  1.846729E-01  1.413501E-17  8.009329E-01
 1.175000E-01  8.458754E-01  1.948495E-01  3.347211E-17  7.910311E-01
 1.225000E-01  8.383839E-01  2.050231E-01 -9.034680E-18  7.812373E-01
 1.275000E-01  8.309471E-01  2.151947E-01 -1.260893E-16  7.715496E-01
 1.325000E-01  8.235642E-01  2.253650E-01 -1.374842E-16  7.619664E-01
 1.375000E-01  8.162344E-01  2.355346E-01 -1.065324E-16  7.524862E-01
 1.425000E-01  8.089571E-01  2.457039E-01 -3.506911E-17  7.431074E-01
 1.475000E-01  8.017317E-01  2.558732E-01  5.351500E-17  7.338289E-01
 1.525000E-01  7.945575E-01  2.660429E-01  1.390817E-16  7.246495E-01
 1.575000E-01  7.874342E-01  2.762132E-01  1.973582E-16  7.155679E-01
 1.625000E-01  7.803615E-01  2.863845E-01  1.842332E-16  7.065832E-01
 1.675000E-01  7.733388E-01  2.965567E-01  1.476150E-16  6.976945E-01
 1.725000E-01  7.663661E-01  3.067302E-01  1.085275E-16  6.889007E-01
 1.775000E-01  7.594428E-01  3.169051E-01  4.182869E-17  6.802010E-01
 1.825000E-01  7.525687E-01  3.270814E-01  5.578098E-17  6.715946E-01
