 2.500000E-03  1.000000E+00  2.203099E-14  4.243659E-32  1.000000E+00
 7.500000E-03  1.000000E+00  3.346282E-14 -8.673618E-18  1.000000E+00
 1.250000E-02  1.000000E+00  7.840950E-15 -2.602085E-17  1.000000E+00
 1.750000E-02  1.000000E+00 -1.053498E-13 -4.336809E-17  1.000000E+00
 2.250000E-02  1.000000E+00 -2.792558E-13 -5.204171E-17  1.000000E+00
 2.750000E-02  1.000000E+00 -2.720220E-13 -9.540980E-17  1.000000E+00
 3.250000E-02  1.000000E+00  3.949272E-13 -1.301043E-16  1.000000E+00
 3.750000E-02  1.000000E+00  1.969154E-12 -1.301043E-16  1.000000E+00
 4.250000E-02  1.000000E+00  3.309384E-12 -6.938894E-17  1.000000E+00
 4.750000E-02  1.000000E+00  8.395195E-13 -5.204171E-17  1.000000E+00
 5.250000E-02  1.000000E+00 -9.862823E-12 -6.938894E-17  1.000000E+00
 5.750000E-02  1.000000E+00 -2.681666E-11  8.673618E-18  1.000000E+00
 6.250000E-02  1.000000E+00 -3.023708E-11 -8.673618E-18  1.000000E+00
 6.750000E-02  1.000000E+00  1.970686E-11 -8.673618E-17  1.000000E+00
 7.250000E-02  1.000000E+00  1.507582E-10 -9.540980E-17  1.000000E+00
 7.750000E-02  1.000000E+00  2.974256E-10 -1.127570E-16  1.000000E+00
 8.250000E-02  1.000000E+00  2.166341E-10 -1.127570E-16  1.000000E+00
 8.750000E-02  1.000000E+00 -4.520410E-10  2.602085E-17  1.000000E+00
 9.250000E-02  1.000000E+00 -1.789061E-09 -5.204171E-17  1.000000E+00
 9.750000E-02  1.000000E+00 -2.869775E-09 -6.071532E-17  1.000000E+00
 1.025000E-01  1.000000E+00 -1.294293E-09 -6.938894E-17  1.000000E+00
 1.075000E-01  1.000000E+00  5.759527E-09 -6.938894E-17  1.000000E+00
 1.125000E-01  1.000000E+00  1.779411E-08 -1.127570E-16  1.000000E+00
 1.175000E-01  1.000000E+00  2.549537E-08 -3.469447E-17  1.000000E+00
 1.225000E-01  1.000000E+00  8.700032E-09 -1.561251E-16  1.000000E+00
 1.275000E-01  1.000000E+00 -5.321658E-08 -1.647987E-16  1.000000E+00
 1.325000E-01  1.000000E+00 -1.525813E-07 -2.602085E-17  1.000000E+00
 1.375000E-01  1.000000E+00 -2.162195E-07 -1.734725E-17  1.000000E+00
 1.425000E-01  1.000000E+00 -9.618023E-08 -7.806256E-17  1.000000E+00
 1.475000E-01  9.999997E-01  3.574678E-07 -7.806255E-17  9.999996E-01
 1.525000E-01  9.999991E-01  1.112531E-06 -8.673676E-18  9.999987E-01
 1.575000E-01  9.999985E-01  1.723165E-06  1.734727E-17  9.999980E-01
 1.625000E-01  9.999989E-01  1.252988E-06  8.673708E-18  9.999985E-01
 1.675000E-01  1.000001E+00 -1.363080E-06  4.336810E-17  1.000002E+00
 1.725000E-01  1.000005E+00 -6.359987E-06  1.734685E-17  1.000008E+00
 1.775000E-01  1.000010E+00 -1.185325E-05 -4.336853E-17  1.000014E+00
 1.825000E-01  1.000011E+00 -1.309368E-05 -9.540760E-17  1.000015E+00
 1.875000E-01  1.000003E+00 -3.520180E-06 -2.602180E-17  1.000004E+00
 1.925000E-01  9.999818E-01  2.155650E-05 -5.204071E-17  9.999745E-01
 1.975000E-01  9.999499E-01  5.922524E-05  1.734590E-17  9.999299E-01
 2.025000E-01  9.999209E-01  9.360200E-05  4.337238E-17  9.998892E-01
 2.075000E-01  9.999191E-01  9.575526E-05  1.156070E-20  9.998867E-01
 2.125000E-01  9.999737E-01  3.172059E-05 -1.734589E-17  9.999631E-01
 2.175000E-01  1.000108E+00 -1.265474E-04  5.201230E-17  1.000152E+00
 2.225000E-01  1.000324E+00 -3.824424E-04  5.203810E-17  1.000454E+00
 2.275000E-01  1.000569E+00 -6.728402E-04 -8.651441E-18  1.000797E+00
 2.325000E-01  1.000743E+00 -8.753392E-04  1.733563E-17  1.001040E+00
 2.375000E-01  1.000723E+00 -8.603186E-04  6.095042E-17  1.001012E+00
 2.425000E-01  1.000270E+00 -3.417879E-04  1.386258E-16  1.000378E+00
 2.475000E-01  9.986255E-01  1.616955E-03  7.783988E-17  9.980765E-01
 2.525000E-01  9.946805E-01  6.304210E-03  1.745100E-17  9.925619E-01
 2.575000E-01  9.878390E-01  1.445367E-02  8.369566E-18  9.830195E-01
 2.625000E-01  9.782486E-01  2.595307E-02  2.617220E-17  9.696873E-01
 2.675000E-01  9.664968E-01  4.016827E-02  9.430369E-18  9.534211E-01
 2.725000E-01  9.532593E-01  5.634778E-02  9.050473E-19  9.351922E-01
 2.775000E-01  9.391099E-01  7.384267E-02 -5.417431E-18  9.158190E-01
 2.825000E-01  9.244994E-01  9.213614E-02  5.275665E-17  8.959359E-01
 2.875000E-01  9.097492E-01  1.108417E-01 -8.142201E-17  8.759880E-01
 2.925000E-01  8.949896E-01  1.298016E-01 -7.578197E-17  8.561566E-01
 2.975000E-01  8.802763E-01  1.489506E-01 -4.308921E-17  8.365181E-01
 3.025000E-01  8.656441E-01  1.682503E-01 -1.595577E-17  8.171176E-01
 3.075000E-01  8.511159E-01  1.876727E-01  2.177400E-17  7.979844E-01
 3.125000E-01  8.367084E-01  2.071973E-01  7.395803E-17  7.791387E-01
 3.175000E-01  8.224339E-01  2.268087E-01  9.021469E-17  7.605947E-01
 3.225000E-01  8.083017E-01  2.464948E-01  6.897851E-17  7.423618E-01
 3.275000E-01  7.943185E-01  2.662462E-01  8.905939E-17  7.244462E-01
 3.325000E-01  7.804894E-01  2.860554E-01  8.843786E-17  7.068518E-01
 3.375000E-01  7.668180E-01  3.059166E-01  4.270726E-17  6.895801E-01
 3.425000E-01  7.533070E-01  3.258250E-01  5.459301E-17  6.726317E-01
 3.475000E-01  7.399581E-01  3.457770E-01 -3.510092E-17  6.560057E-01
 3.525000E-01  7.267724E-01  3.657698E-01 -7.949856E-17  6.397002E-01
 3.575000E-01  7.137503E-01  3.858015E-01 -6.632159E-17  6.237128E-01
 3.625000E-01  7.008916E-01  4.058706E-01 -9.026320E-17  6.080401E-01
 3.675000E-01  6.881960E-01  4.259764E-01  2.462255E-17  5.926785E-01
 3.725000E-01  6.756623E-01  4.461187E-01  2.308466E-17  5.776238E-01
 3.775000E-01  6.632895E-01  4.662980E-01  9.853451E-18  5.628714E-01
 3.825000E-01  6.510760E-01  4.865150E-01 -4.449061E-17  5.484164E-01
 3.875000E-01  6.390198E-01  5.067711E-01 -6.135699E-17  5.342538E-01
 3.925000E-01  6.271191E-01  5.270682E-01 -6.885560E-17  5.203782E-01
 3.975000E-01  6.153716E-01  5.474084E-01 -1.766438E-17  5.067841E-01
 4.025000E-01  6.037749E-01  5.677945E-01  5.807544E-17  4.934659E-01
 4.075000E-01  5.923266E-01  5.882292E-01  1.234339E-16  4.804182E-01
 4.125000E-01  5.810241E-01  6.087159E-01  1.344411E-16  4.676353E-01
 4.175000E-01  5.698651E-01  6.292577E-01  8.989479E-17  4.551118E-01
 4.225000E-01  5.588472E-01  6.498580E-01 -9.226213E-17  4.428425E-01
 4.275000E-01  5.479680E-01  6.705202E-01 -4.099655E-17  4.308224E-01
 4.325000E-01  5.372256E-01  6.912471E-01 -4.907578E-17  4.190466E-01
 4.375000E-01  5.266181E-01  7.120414E-01 -1.034961E-16  4.075109E-01
 4.425000E-01  5.161443E-01  7.329051E-01 -1.839695E-16  3.962113E-01
 4.475000E-01  5.058033E-01  7.538393E-01 -2.968999E-16  3.851445E-01
 4.525000E-01  4.955950E-01  7.748432E-01 -2.765006E-16  3.743084E-01
 4.575000E-01  4.855218E-01  7.959111E-01 -1.675743E-16  3.637026E-01
 4.625000E-01  4.755910E-01  8.170264E-01 -7.506836E-17  3.533329E-01
 4.675000E-01  4.658248E-01  8.381382E-01 -5.455268E-17  3.432182E-01
 4.725000E-01  4.562787E-01  8.591166E-01  4.100160E-17  3.334172E-01
 4.775000E-01  4.471125E-01  8.796015E-01  5.716116E-17  3.240707E-01
 4.825000E-01  4.386450E-01  8.987948E-01  1.882423E-16  3.155398E-01
 4.875000E-01  4.316779E-01  9.148587E-01  3.169557E-16  3.084898E-01
 4.925000E-01  4.271144E-01  9.254165E-01  3.742281E-16  3.040469E-01
 4.975000E-01  4.256062E-01  9.289573E-01  2.480817E-16  3.023882E-01
 5.025000E-01  4.257256E-01  9.287134E-01  2.043293E-16  3.025768E-01
 5.075000E-01  4.262946E-01  9.274335E-01  2.272183E-16  3.031667E-01
 5.125000E-01  4.263336E-01  9.273808E-01  2.112420E-16  3.031709E-01
 5.175000E-01  4.261611E-01  9.277566E-01  1.227699E-16  3.030035E-01
 5.225000E-01  4.261228E-01  9.277570E-01 -4.550900E-17  3.029968E-01
 5.275000E-01  4.261372E-01  9.276322E-01 -1.490817E-16  3.030426E-01
 5.325000E-01  4.261338E-01  9.275962E-01 -1.664313E-16  3.030526E-01
 5.375000E-01  4.261129E-01  9.276549E-01 -2.789076E-16  3.030273E-01
 5.425000E-01  4.260940E-01  9.277375E-01 -2.768247E-16  3.029977E-01
 5.475000E-01  4.260920E-01  9.277807E-01 -1.181771E-16  3.029898E-01
 5.525000E-01  4.261029E-01  9.277777E-01  4.091763E-19  3.030029E-01
 5.575000E-01  4.261174E-01  9.277485E-01  1.871877E-16  3.030246E-01
 5.625000E-01  4.261353E-01  9.277009E-01  1.789815E-16  3.030493E-01
 5.675000E-01  4.261563E-01  9.276434E-01  3.369077E-17  3.030733E-01
 5.725000E-01  4.261731E-01  9.275952E-01  3.161176E-17  3.030902E-01
 5.775000E-01  4.261810E-01  9.275626E-01  8.216039E-17  3.030996E-01
 5.825000E-01  4.261815E-01  9.275349E-01 -4.607384E-17  3.031073E-01
 5.875000E-01  4.261749E-01  9.275072E-01 -9.055489E-17  3.031157E-01
 5.925000E-01  4.261607E-01  9.274817E-01 -1.645826E-17  3.031240E-01
 5.975000E-01  4.261419E-01  9.274562E-01 -7.149793E-17  3.031331E-01
 6.025000E-01  4.261212E-01  9.274324E-01 -7.223625E-17  3.031424E-01
 6.075000E-01  4.261003E-01  9.274128E-01 -3.246945E-18  3.031509E-01
 6.125000E-01  4.260792E-01  9.273960E-01  8.902790E-17  3.031592E-01
 6.175000E-01  4.260499E-01  9.273847E-01  3.401058E-17  3.031656E-01
 6.225000E-01  4.260021E-01  9.273796E-01  1.054652E-17  3.031692E-01
 6.275000E-01  4.259376E-01  9.273723E-01  7.861004E-17  3.031729E-01
 6.325000E-01  4.258735E-01  9.273616E-01  2.074922E-16  3.031769E-01
 6.375000E-01  4.258238E-01  9.273538E-01  4.035957E-16  3.031780E-01
 6.425000E-01  4.257509E-01  9.273456E-01  3.454604E-16  3.031777E-01
 6.475000E-01  4.255168E-01  9.273420E-01  2.934102E-16  3.031804E-01
 6.525000E-01  4.248790E-01  9.273485E-01  2.641723E-16  3.031811E-01
 6.575000E-01  4.233943E-01  9.273540E-01  3.914378E-16  3.031767E-01
 6.625000E-01  4.202104E-01  9.273516E-01  3.960986E-16  3.031737E-01
 6.675000E-01  4.139596E-01  9.273520E-01  4.787172E-16  3.031709E-01
 6.725000E-01  4.028838E-01  9.273636E-01  3.402388E-16  3.031658E-01
 6.775000E-01  3.852808E-01  9.273762E-01  1.139704E-16  3.031621E-01
 6.825000E-01  3.603029E-01  9.273833E-01  1.868155E-17  3.031593E-01
 6.875000E-01  3.291911E-01  9.274066E-01 -6.776062E-17  3.031600E-01
 6.925000E-01  2.977957E-01  9.274493E-01 -8.446097E-17  3.031666E-01
 6.975000E-01  2.752533E-01  9.273333E-01 -2.156897E-17  3.031222E-01
 7.025000E-01  2.650083E-01  9.274819E-01  1.272599E-18  3.031685E-01
 7.075000E-01  2.627553E-01  9.275497E-01  5.612130E-17  3.031884E-01
 7.125000E-01  2.626024E-01  9.274841E-01 -2.298893E-17  3.031589E-01
 7.175000E-01  2.631074E-01  9.274763E-01 -4.821284E-17  3.031512E-01
 7.225000E-01  2.639837E-01  9.274782E-01 -1.726411E-16  3.031508E-01
 7.275000E-01  2.649049E-01  9.274744E-01 -2.597882E-16  3.031469E-01
 7.325000E-01  2.655607E-01  9.274779E-01 -2.053873E-16  3.031417E-01
 7.375000E-01  2.659013E-01  9.274849E-01 -4.013470E-17  3.031404E-01
 7.425000E-01  2.660012E-01  9.274856E-01 -7.518431E-17  3.031434E-01
 7.475000E-01  2.659512E-01  9.274921E-01 -1.231976E-16  3.031469E-01
 7.525000E-01  2.658450E-01  9.275116E-01 -1.111639E-16  3.031479E-01
 7.575000E-01  2.657542E-01  9.275282E-01  7.046219E-17  3.031492E-01
