     1 1.00000E+00  1.00000E+00  1.00000E+00  1.00000E+00
     2 9.98321E-01  9.96455E-01  9.93326E-01  9.94767E-01
     3 9.96617E-01  9.92946E-01  9.86763E-01  9.89566E-01
     4 9.94931E-01  9.89471E-01  9.80233E-01  9.84397E-01
     5 9.93241E-01  9.85992E-01  9.73751E-01  9.79254E-01
     6 9.91558E-01  9.82527E-01  9.67309E-01  9.74138E-01
     7 9.89882E-01  9.79077E-01  9.60907E-01  9.69051E-01
     8 9.88212E-01  9.75641E-01  9.54546E-01  9.63992E-01
     9 9.86550E-01  9.72220E-01  9.48224E-01  9.58960E-01
    10 9.84846E-01  9.68799E-01  9.41925E-01  9.53960E-01
    11 9.83171E-01  9.65392E-01  9.35651E-01  9.48977E-01
    12 9.81529E-01  9.62015E-01  9.29448E-01  9.44028E-01
    13 9.79860E-01  9.58623E-01  9.23279E-01  9.39104E-01
    14 9.78231E-01  9.55274E-01  9.17153E-01  9.34209E-01
    15 9.76610E-01  9.51940E-01  9.11065E-01  9.29341E-01
    16 9.74944E-01  9.48565E-01  9.04980E-01  9.24487E-01
    17 9.73336E-01  9.45259E-01  8.98970E-01  9.19673E-01
    18 9.71760E-01  9.41992E-01  8.93020E-01  9.14892E-01
    19 9.70165E-01  9.38714E-01  8.87084E-01  9.10130E-01
    20 9.68577E-01  9.35449E-01  8.81186E-01  9.05394E-01
    21 9.67015E-01  9.32207E-01  8.75351E-01  9.00683E-01
    22 9.65440E-01  9.28970E-01  8.69527E-01  8.95999E-01
    23 9.63871E-01  9.25746E-01  8.63740E-01  8.91341E-01
    24 9.62308E-01  9.22537E-01  8.57989E-01  8.86708E-01
    25 9.60752E-01  9.19340E-01  8.52275E-01  8.82101E-01
    26 9.59202E-01  9.16158E-01  8.46597E-01  8.77519E-01
    27 9.57658E-01  9.12988E-01  8.40955E-01  8.72962E-01
    28 9.56121E-01  9.09832E-01  8.35349E-01  8.68430E-01
    29 9.54590E-01  9.06690E-01  8.29779E-01  8.63922E-01
    30 9.53065E-01  9.03560E-01  8.24244E-01  8.59440E-01
    31 9.51546E-01  9.00444E-01  8.18744E-01  8.54982E-01
    32 9.50033E-01  8.97340E-01  8.13280E-01  8.50548E-01
    33 9.48527E-01  8.94250E-01  8.07850E-01  8.46139E-01
    34 9.47027E-01  8.91173E-01  8.02456E-01  8.41754E-01
    35 9.45532E-01  8.88108E-01  7.97096E-01  8.37392E-01
    36 9.44044E-01  8.85057E-01  7.91770E-01  8.33055E-01
    37 9.42562E-01  8.82018E-01  7.86479E-01  8.28741E-01
    38 9.41086E-01  8.78992E-01  7.81222E-01  8.24451E-01
    39 9.39616E-01  8.75979E-01  7.75998E-01  8.20185E-01
    40 9.38151E-01  8.72978E-01  7.70808E-01  8.15941E-01
    41 9.36693E-01  8.69990E-01  7.65652E-01  8.11721E-01
    42 9.35240E-01  8.67014E-01  7.60529E-01  8.07524E-01
    43 9.33793E-01  8.64051E-01  7.55439E-01  8.03350E-01
    44 9.32352E-01  8.61100E-01  7.50383E-01  7.99199E-01
    45 9.30917E-01  8.58162E-01  7.45359E-01  7.95070E-01
    46 9.29487E-01  8.55235E-01  7.40356E-01  7.90964E-01
    47 9.28063E-01  8.52321E-01  7.35398E-01  7.86880E-01
    48 9.26645E-01  8.49420E-01  7.30471E-01  7.82819E-01
    49 9.25233E-01  8.46530E-01  7.25577E-01  7.78780E-01
    50 9.23826E-01  8.43652E-01  7.20715E-01  7.74762E-01
    51 9.22425E-01  8.40786E-01  7.15884E-01  7.70767E-01
    52 9.21030E-01  8.37933E-01  7.11085E-01  7.66794E-01
    53 9.19640E-01  8.35091E-01  7.06318E-01  7.62842E-01
    54 9.18282E-01  8.32282E-01  7.01592E-01  7.58930E-01
    55 9.16903E-01  8.29464E-01  6.96887E-01  7.55021E-01
    56 9.15529E-01  8.26657E-01  6.92213E-01  7.51133E-01
    57 9.14161E-01  8.23862E-01  6.87570E-01  7.47266E-01
    58 9.12799E-01  8.21079E-01  6.82957E-01  7.43421E-01
    59 9.11442E-01  8.18307E-01  6.78375E-01  7.39597E-01
    60 9.10090E-01  8.15547E-01  6.73824E-01  7.35793E-01
    61 9.08743E-01  8.12798E-01  6.69302E-01  7.32010E-01
    62 9.07402E-01  8.10060E-01  6.64811E-01  7.28248E-01
    63 9.06067E-01  8.07334E-01  6.60349E-01  7.24506E-01
    64 9.04736E-01  8.04619E-01  6.55918E-01  7.20785E-01
    65 9.03411E-01  8.01916E-01  6.51516E-01  7.17083E-01
    66 9.02091E-01  7.99223E-01  6.47143E-01  7.13402E-01
    67 9.00776E-01  7.96542E-01  6.42799E-01  7.09741E-01
    68 8.99466E-01  7.93872E-01  6.38485E-01  7.06100E-01
    69 8.98201E-01  7.91209E-01  6.34199E-01  7.02478E-01
    70 8.96902E-01  7.88561E-01  6.29943E-01  6.98877E-01
    71 8.95607E-01  7.85924E-01  6.25715E-01  6.95295E-01
    72 8.94318E-01  7.83298E-01  6.21516E-01  6.91732E-01
    73 8.93034E-01  7.80682E-01  6.17345E-01  6.88189E-01
    74 8.91755E-01  7.78078E-01  6.13203E-01  6.84665E-01
    75 8.90480E-01  7.75484E-01  6.09088E-01  6.81160E-01
    76 8.89212E-01  7.72877E-01  6.04951E-01  6.77666E-01
    77 8.87948E-01  7.70305E-01  6.00893E-01  6.74199E-01
    78 8.86689E-01  7.67743E-01  5.96862E-01  6.70751E-01
    79 8.85434E-01  7.65192E-01  5.92859E-01  6.67322E-01
    80 8.84185E-01  7.62651E-01  5.88884E-01  6.63912E-01
    81 8.82940E-01  7.60121E-01  5.84936E-01  6.60520E-01
    82 8.81700E-01  7.57601E-01  5.81014E-01  6.57146E-01
    83 8.80476E-01  7.55100E-01  5.77109E-01  6.53796E-01
    84 8.79246E-01  7.52600E-01  5.73242E-01  6.50459E-01
    85 8.78014E-01  7.50091E-01  5.69399E-01  6.47133E-01
    86 8.76793E-01  7.47612E-01  5.65585E-01  6.43832E-01
    87 8.75577E-01  7.45144E-01  5.61798E-01  6.40549E-01
    88 8.74366E-01  7.42685E-01  5.58037E-01  6.37284E-01
    89 8.73159E-01  7.40237E-01  5.54303E-01  6.34037E-01
    90 8.71957E-01  7.37799E-01  5.50594E-01  6.30807E-01
    91 8.70760E-01  7.35370E-01  5.46912E-01  6.27595E-01
    92 8.69567E-01  7.32952E-01  5.43255E-01  6.24400E-01
