     1 1.82942E-05  9.18056E-04  1.16621E-04  3.12592E-04
     2 1.82547E-05  9.13669E-04  1.15545E-04  3.10358E-04
     3 1.82155E-05  9.09308E-04  1.14479E-04  3.08141E-04
     4 1.81764E-05  9.05052E-04  1.13422E-04  3.05961E-04
     5 1.81375E-05  9.00740E-04  1.12373E-04  3.03777E-04
     6 1.80989E-05  8.96452E-04  1.11333E-04  3.01609E-04
     7 1.80614E-05  8.92225E-04  1.10302E-04  2.99463E-04
     8 1.80234E-05  8.88016E-04  1.09283E-04  2.97336E-04
     9 1.79852E-05  8.83795E-04  1.08269E-04  2.95215E-04
    10 1.79474E-05  8.79603E-04  1.07264E-04  2.93112E-04
    11 1.79095E-05  8.75451E-04  1.06267E-04  2.91027E-04
    12 1.78721E-05  8.71308E-04  1.05278E-04  2.88954E-04
    13 1.78353E-05  8.67195E-04  1.04299E-04  2.86899E-04
    14 1.77981E-05  8.63090E-04  1.03326E-04  2.84857E-04
    15 1.77613E-05  8.59016E-04  1.02363E-04  2.82831E-04
    16 1.77247E-05  8.54965E-04  1.01408E-04  2.80821E-04
    17 1.76882E-05  8.50937E-04  1.00462E-04  2.78825E-04
    18 1.76520E-05  8.46932E-04  9.95233E-05  2.76845E-04
    19 1.76159E-05  8.42949E-04  9.85928E-05  2.74879E-04
    20 1.75802E-05  8.38985E-04  9.76751E-05  2.72927E-04
    21 1.75445E-05  8.35048E-04  9.67604E-05  2.70991E-04
    22 1.75090E-05  8.31132E-04  9.58536E-05  2.69069E-04
    23 1.74736E-05  8.27244E-04  9.49556E-05  2.67162E-04
    24 1.74385E-05  8.23373E-04  9.40644E-05  2.65268E-04
    25 1.74035E-05  8.19523E-04  9.31809E-05  2.63389E-04
    26 1.73688E-05  8.15696E-04  9.23050E-05  2.61524E-04
    27 1.73342E-05  8.11889E-04  9.14367E-05  2.59673E-04
    28 1.72998E-05  8.08105E-04  9.05759E-05  2.57836E-04
    29 1.72656E-05  8.04341E-04  8.97220E-05  2.56013E-04
    30 1.72313E-05  8.00582E-04  8.88708E-05  2.54200E-04
    31 1.71974E-05  7.96860E-04  8.80324E-05  2.52403E-04
    32 1.71637E-05  7.93160E-04  8.72013E-05  2.50620E-04
    33 1.71302E-05  7.89478E-04  8.63768E-05  2.48850E-04
    34 1.70969E-05  7.85819E-04  8.55602E-05  2.47094E-04
    35 1.70638E-05  7.82181E-04  8.47507E-05  2.45351E-04
    36 1.70308E-05  7.78576E-04  8.39485E-05  2.43622E-04
    37 1.69979E-05  7.74978E-04  8.31532E-05  2.41904E-04
    38 1.69653E-05  7.71401E-04  8.23648E-05  2.40200E-04
    39 1.69328E-05  7.67843E-04  8.15835E-05  2.38508E-04
    40 1.69005E-05  7.64305E-04  8.08090E-05  2.36828E-04
    41 1.68684E-05  7.60787E-04  8.00414E-05  2.35162E-04
    42 1.68364E-05  7.57289E-04  7.92806E-05  2.33507E-04
    43 1.68046E-05  7.53810E-04  7.85265E-05  2.31865E-04
    44 1.67734E-05  7.50359E-04  7.77792E-05  2.30236E-04
    45 1.67419E-05  7.46919E-04  7.70385E-05  2.28618E-04
    46 1.67105E-05  7.43498E-04  7.63044E-05  2.27013E-04
    47 1.66794E-05  7.40096E-04  7.55769E-05  2.25419E-04
    48 1.66484E-05  7.36713E-04  7.48559E-05  2.23837E-04
    49 1.66175E-05  7.33345E-04  7.41414E-05  2.22266E-04
    50 1.65869E-05  7.29999E-04  7.34333E-05  2.20708E-04
    51 1.65563E-05  7.26672E-04  7.27315E-05  2.19161E-04
    52 1.65259E-05  7.23364E-04  7.20361E-05  2.17625E-04
    53 1.64957E-05  7.20073E-04  7.13465E-05  2.16101E-04
    54 1.64656E-05  7.16801E-04  7.06636E-05  2.14589E-04
    55 1.64357E-05  7.13548E-04  6.99870E-05  2.13087E-04
    56 1.64059E-05  7.10312E-04  6.93164E-05  2.11597E-04
    57 1.63763E-05  7.07094E-04  6.86520E-05  2.10118E-04
    58 1.63468E-05  7.03894E-04  6.79937E-05  2.08649E-04
    59 1.63175E-05  7.00712E-04  6.73414E-05  2.07192E-04
    60 1.62883E-05  6.97548E-04  6.66953E-05  2.05747E-04
    61 1.62593E-05  6.94401E-04  6.60549E-05  2.04311E-04
    62 1.62304E-05  6.91271E-04  6.54204E-05  2.02885E-04
    63 1.62017E-05  6.88158E-04  6.47918E-05  2.01471E-04
    64 1.61728E-05  6.85054E-04  6.41691E-05  2.00066E-04
    65 1.61444E-05  6.81977E-04  6.35523E-05  1.98672E-04
    66 1.61161E-05  6.78916E-04  6.29410E-05  1.97289E-04
    67 1.60879E-05  6.75871E-04  6.23354E-05  1.95915E-04
    68 1.60599E-05  6.72843E-04  6.17354E-05  1.94552E-04
    69 1.60320E-05  6.69818E-04  6.11410E-05  1.93197E-04
    70 1.60043E-05  6.66823E-04  6.05523E-05  1.91854E-04
    71 1.59766E-05  6.63845E-04  5.99691E-05  1.90521E-04
    72 1.59491E-05  6.60883E-04  5.93914E-05  1.89197E-04
    73 1.59218E-05  6.57938E-04  5.88192E-05  1.87884E-04
    74 1.58946E-05  6.55008E-04  5.82524E-05  1.86580E-04
    75 1.58672E-05  6.52072E-04  5.76901E-05  1.85285E-04
    76 1.58404E-05  6.49175E-04  5.71349E-05  1.84000E-04
    77 1.58136E-05  6.46293E-04  5.65842E-05  1.82725E-04
    78 1.57869E-05  6.43427E-04  5.60387E-05  1.81459E-04
    79 1.57605E-05  6.40597E-04  5.54996E-05  1.80205E-04
    80 1.57341E-05  6.37762E-04  5.49646E-05  1.78958E-04
    81 1.57078E-05  6.34943E-04  5.44348E-05  1.77720E-04
    82 1.56817E-05  6.32132E-04  5.39100E-05  1.76490E-04
    83 1.56556E-05  6.29343E-04  5.33904E-05  1.75270E-04
    84 1.56297E-05  6.26570E-04  5.28759E-05  1.74060E-04
    85 1.56039E-05  6.23811E-04  5.23664E-05  1.72858E-04
    86 1.55783E-05  6.21067E-04  5.18619E-05  1.71665E-04
    87 1.55527E-05  6.18332E-04  5.13625E-05  1.70480E-04
    88 1.55273E-05  6.15619E-04  5.08679E-05  1.69304E-04
    89 1.55020E-05  6.12921E-04  5.03783E-05  1.68137E-04
    90 1.54769E-05  6.10239E-04  4.98937E-05  1.66979E-04
    91 1.54519E-05  6.07569E-04  4.94138E-05  1.65830E-04
    92 1.54266E-05  6.04915E-04  4.89386E-05  1.64688E-04
    93 1.54018E-05  6.02274E-04  4.84682E-05  1.63555E-04
    94 1.53772E-05  5.99653E-04  4.80023E-05  1.62431E-04
    95 1.53523E-05  5.97026E-04  4.75415E-05  1.61314E-04
    96 1.53279E-05  5.94428E-04  4.70853E-05  1.60206E-04
    97 1.53035E-05  5.91843E-04  4.66337E-05  1.59106E-04
    98 1.52787E-05  5.89263E-04  4.61867E-05  1.58013E-04
    99 1.52545E-05  5.86706E-04  4.57444E-05  1.56929E-04
   100 1.52306E-05  5.84163E-04  4.53066E-05  1.55853E-04
   101 1.52063E-05  5.81632E-04  4.48735E-05  1.54785E-04
   102 1.51827E-05  5.79117E-04  4.44447E-05  1.53725E-04
   103 1.51590E-05  5.76615E-04  4.40205E-05  1.52672E-04
   104 1.51355E-05  5.74126E-04  4.36007E-05  1.51628E-04
   105 1.51121E-05  5.71651E-04  4.31853E-05  1.50591E-04
   106 1.50887E-05  5.69189E-04  4.27744E-05  1.49561E-04
   107 1.50655E-05  5.66740E-04  4.23677E-05  1.48540E-04
   108 1.50424E-05  5.64304E-04  4.19655E-05  1.47525E-04
   109 1.50195E-05  5.61896E-04  4.15675E-05  1.46520E-04
   110 1.49966E-05  5.59488E-04  4.11732E-05  1.45520E-04
   111 1.49738E-05  5.57095E-04  4.07838E-05  1.44528E-04
   112 1.49512E-05  5.54710E-04  4.03986E-05  1.43543E-04
   113 1.49286E-05  5.52339E-04  4.00176E-05  1.42566E-04
   114 1.49061E-05  5.49980E-04  3.96408E-05  1.41595E-04
   115 1.48838E-05  5.47633E-04  3.92681E-05  1.40632E-04
   116 1.48612E-05  5.45290E-04  3.88997E-05  1.39675E-04
   117 1.48391E-05  5.42968E-04  3.85353E-05  1.38725E-04
   118 1.48170E-05  5.40659E-04  3.81749E-05  1.37783E-04
   119 1.47943E-05  5.38356E-04  3.78188E-05  1.36847E-04
   120 1.47724E-05  5.36071E-04  3.74665E-05  1.35918E-04
   121 1.47507E-05  5.33799E-04  3.71182E-05  1.34996E-04
   122 1.47287E-05  5.31523E-04  3.67734E-05  1.34080E-04
   123 1.47072E-05  5.29275E-04  3.64330E-05  1.33171E-04
   124 1.46857E-05  5.27030E-04  3.60966E-05  1.32269E-04
   125 1.46644E-05  5.24799E-04  3.57624E-05  1.31373E-04
   126 1.46432E-05  5.22587E-04  3.54337E-05  1.30484E-04
   127 1.46220E-05  5.20386E-04  3.51090E-05  1.29602E-04
   128 1.46010E-05  5.18196E-04  3.47880E-05  1.28726E-04
   129 1.45801E-05  5.16018E-04  3.44709E-05  1.27857E-04
   130 1.45592E-05  5.13852E-04  3.41575E-05  1.26994E-04
   131 1.45384E-05  5.11697E-04  3.38479E-05  1.26137E-04
   132 1.45178E-05  5.09553E-04  3.35420E-05  1.25287E-04
   133 1.44972E-05  5.07421E-04  3.32398E-05  1.24443E-04
   134 1.44767E-05  5.05300E-04  3.29413E-05  1.23605E-04
   135 1.44564E-05  5.03190E-04  3.26465E-05  1.22773E-04
   136 1.44361E-05  5.01091E-04  3.23553E-05  1.21947E-04
   137 1.44159E-05  4.99003E-04  3.20677E-05  1.21127E-04
   138 1.43958E-05  4.96926E-04  3.17838E-05  1.20313E-04
   139 1.43757E-05  4.94860E-04  3.15034E-05  1.19506E-04
   140 1.43558E-05  4.92805E-04  3.12265E-05  1.18704E-04
   141 1.43360E-05  4.90761E-04  3.09532E-05  1.17907E-04
   142 1.43161E-05  4.88721E-04  3.06831E-05  1.17117E-04
   143 1.42964E-05  4.86692E-04  3.04166E-05  1.16332E-04
   144 1.42768E-05  4.84680E-04  3.01537E-05  1.15553E-04
   145 1.42576E-05  4.82687E-04  2.98943E-05  1.14781E-04
   146 1.42382E-05  4.80695E-04  2.96383E-05  1.14014E-04
   147 1.42189E-05  4.78714E-04  2.93857E-05  1.13252E-04
   148 1.41996E-05  4.76743E-04  2.91364E-05  1.12495E-04
   149 1.41805E-05  4.74782E-04  2.88905E-05  1.11745E-04
   150 1.41614E-05  4.72832E-04  2.86480E-05  1.10999E-04
   151 1.41425E-05  4.70892E-04  2.84087E-05  1.10259E-04
   152 1.41236E-05  4.68962E-04  2.81727E-05  1.09525E-04
   153 1.41048E-05  4.67041E-04  2.79400E-05  1.08796E-04
   154 1.40861E-05  4.65131E-04  2.77105E-05  1.08072E-04
   155 1.40674E-05  4.63231E-04  2.74842E-05  1.07354E-04
   156 1.40489E-05  4.61340E-04  2.72612E-05  1.06640E-04
   157 1.40303E-05  4.59453E-04  2.70412E-05  1.05932E-04
   158 1.40119E-05  4.57582E-04  2.68245E-05  1.05229E-04
   159 1.39936E-05  4.55721E-04  2.66109E-05  1.04531E-04
   160 1.39754E-05  4.53869E-04  2.64004E-05  1.03839E-04
   161 1.39572E-05  4.52027E-04  2.61930E-05  1.03151E-04
   162 1.39391E-05  4.50194E-04  2.59886E-05  1.02469E-04
   163 1.39211E-05  4.48369E-04  2.57872E-05  1.01791E-04
   164 1.39032E-05  4.46555E-04  2.55889E-05  1.01118E-04
   165 1.38854E-05  4.44751E-04  2.53936E-05  1.00451E-04
   166 1.38676E-05  4.42956E-04  2.52013E-05  9.97878E-05
   167 1.38499E-05  4.41170E-04  2.50119E-05  9.91298E-05
   168 1.38323E-05  4.39393E-04  2.48254E-05  9.84766E-05
   169 1.38148E-05  4.37626E-04  2.46419E-05  9.78281E-05
   170 1.37974E-05  4.35867E-04  2.44612E-05  9.71844E-05
   171 1.37800E-05  4.34118E-04  2.42834E-05  9.65454E-05
   172 1.37627E-05  4.32377E-04  2.41084E-05  9.59111E-05
   173 1.37455E-05  4.30646E-04  2.39362E-05  9.52814E-05
   174 1.37283E-05  4.28923E-04  2.37668E-05  9.46562E-05
   175 1.37112E-05  4.27209E-04  2.36002E-05  9.40357E-05
   176 1.36942E-05  4.25504E-04  2.34363E-05  9.34197E-05
   177 1.36774E-05  4.23810E-04  2.32752E-05  9.28080E-05
   178 1.36605E-05  4.22122E-04  2.31167E-05  9.22010E-05
